"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Efhd2",1.0534063624656,0.0179270168333482,0.0734269933633779,0.244147499607269,0.807116586011211,NA
"Efna5",1.02847601831521,0.00860306786562436,0.0745288150565143,0.115432774009633,0.908102102678526,NA
"Efnb1",1.02031033387038,0.00904158877505528,0.0748151797622399,0.120852329751651,0.903808000670951,NA
"Efnb2",1.01826904067611,0.00818338928251041,0.0749103060458535,0.109242502326733,0.913010150030575,NA
"Efnb3",1.08477155524555,0.00326021364810935,0.0726979304632915,0.0448460310676324,0.964230034492271,NA
"Egfl6",1.01923474629263,0.00287331248759411,0.075001091102505,0.0383102758287492,0.969440297875442,NA
"Egflam",1.05158030625555,-0.00954542510017758,0.0741337607799621,-0.128759488251372,0.897547962305708,NA
"Egfr",1.01698009732551,-0.00158509736399277,0.0751903007131048,-0.021081141436591,0.983180928506145,NA
"Egln1",1.12035176514412,-0.0307263216457365,0.0723145124228783,-0.424898414111626,0.67091073079962,NA
"Egln3",1.03577952370729,-0.0020476682263431,0.0745176236921485,-0.0274789791311991,0.978077705739191,NA
"Egr1",1.04383705427502,0.0316560595947734,0.0734414136531909,0.431038266015159,0.666440546955666,NA
"Egr2",1.02041671795726,0.00888315559001722,0.0748150114555872,0.11873493590642,0.905485357469389,NA
"Egr3",1.14321333490785,0.043591816823915,0.0699435665752554,0.623242693479358,0.533125049931501,NA
"Egr4",1.02267490469795,0.00942158972773961,0.0747199134767665,0.126092085621448,0.899659032228276,NA
"Ehd1",1.03438946764402,-1.75560379772912e-05,0.0745197495896141,-0.000235589062952756,0.999812027125715,NA
"Eif4ebp1",1.02385603819385,-0.00782126527770428,0.0750865842373788,-0.104163285054733,0.917039769714625,NA
"Eif4ebp2",1.0256840630241,-0.00273122986044295,0.0748987824157991,-0.0364656109532005,0.97091109894603,NA
"Elavl1",1.12238574998778,0.00929240938828339,0.0713369726470993,0.130260775632469,0.896360112113725,NA
"Elavl2",1.05575854256015,-0.00417874523115593,0.0738610108335294,-0.0565757926136989,0.954883118346437,NA
"Elavl4",1.05243158697871,0.0378235699073816,0.0729991245621458,0.518137308279383,0.604362471533225,NA
"Elf2",1.04169569929323,0.012240779667781,0.0739705668903545,0.165481760953993,0.868564804565443,NA
"Elfn1",1.02933493229916,-0.00807921699324766,0.0748931671397788,-0.107876556724712,0.914093613604286,NA
"Ell2",1.08649754161801,0.0226293930150893,0.0721959290635664,0.313444169340418,0.753943231337167,NA
"Elovl5",1.16647262383785,-0.0138880945732345,0.0705191184984189,-0.196940841986644,0.843873832229864,NA
"Elovl7",1.0297662678775,-0.00483659532905033,0.07480054978844,-0.0646598901041474,0.948444799018458,NA
"Emid1",1.03159153195613,0.00788364453836309,0.0744334858782691,0.105915293974761,0.915649559487087,NA
"Emilin1",1.02278210196859,-0.00235124321036435,0.0749955759377982,-0.0313517588332742,0.974989013093179,NA
"Emp1",1.0338499511309,0.0198313307413663,0.0740713571488324,0.267732785042929,0.788905011958362,NA
"Emp2",1.02009566246423,0.00935856908634314,0.0748155152444793,0.125088613715505,0.900453397432044,NA
"Emp3",1.02289110553842,0.00524337713953501,0.0748111616931123,0.0700881662691485,0.944123485488638,NA
"Emx1",1.02503910817523,-0.00566614905800211,0.0749920871381449,-0.0755566256952463,0.939771845454095,NA
"Emx2",1.03803836947397,-0.0130118856376541,0.07469635978188,-0.17419705157855,0.86171060261324,NA
"Emx2os",1.03825754990936,-0.00947310560750252,0.0746047774258119,-0.126977198168344,0.898958445676003,NA
"En1",1.03019557550817,-0.00546427033041016,0.0747998916592992,-0.0730518481938314,0.941764858797559,NA
"Endou",1.0204164650731,0.0204419926557511,0.074541353827197,0.274236938373028,0.783902543095227,NA
"Enox1",1.04491393525844,-0.022940151603287,0.0746860499843043,-0.30715443657963,0.758725824549543,NA
"Enpp2",1.02385625544503,0.00382160708672365,0.0748096609649315,0.0510844059100215,0.959258262048907,NA
"Enpp6",1.01859259048256,-6.61317415621299e-05,0.0750947574820774,-0.000880643919489497,0.999297347903896,NA
"Eomes",1.02256622420202,0.0134322859571706,0.074628857570261,0.179987827691513,0.857162124237274,NA
"Epas1",1.36910720626436,0.0177440867540281,0.0645625915254495,0.27483541683784,0.78344268676295,0.981925512506013
"Epha1",1.01762441937948,0.00913636383498332,0.0749113171460286,0.121962397446214,0.902928798386567,NA
"Epha3",1.04362357500102,0.00187160002745031,0.0741456389037151,0.0252422132322678,0.979861766381653,NA
"Epha4",1.1194698878153,0.0341381324195978,0.0708690397774513,0.481707280454218,0.630013903440574,NA
"Epha7",1.17545091288681,-0.0778098611564103,0.0716908263550276,-1.08535310739871,0.277765292799302,NA
"Ephb1",1.01837698156379,0.00414276795756328,0.0750024328212829,0.055235114405352,0.955951154374796,NA
"Ephb2",1.05662494528756,0.00960007799769286,0.0735090399958145,0.130597243525959,0.896093923399057,NA
"Epn1",1.52153357113278,0.0746560790358467,0.0601065072172002,1.24206317239613,0.214213255022839,0.70894386781368
"Eprs",1.11260050224205,0.043417669441673,0.0708785342158257,0.612564437484921,0.540164378740266,NA
"Eps15",1.10960302371289,-0.0126288941002344,0.0722461799830706,-0.174803624263507,0.861233940437498,NA
"Eps15l1",1.02879887753303,0.000437719861858151,0.0747104379046569,0.00585888497155853,0.995325312881989,NA
"Eps8",1.03127398216259,-0.00317156027638586,0.0747066466574586,-0.0424535221200323,0.966137162294884,NA
"Epyc",1.01654930838747,0.00684394490127265,0.0750052954395016,0.0912461561703054,0.927297000572722,NA
"Erbb2",1.02202939014475,0.00263663774008832,0.0749044400088598,0.0352000193817143,0.9719202467777,NA
"Erbb4",1.12247831869866,0.0473435696145465,0.0705028492566494,0.671512855348627,0.501893872791079,NA
"Erc1",1.02568035430615,-0.00273124815905002,0.0748987832880141,-0.0364658548396886,0.970910904482104,NA
"Erc2",1.02428484073728,-0.0084525304793594,0.075085921671694,-0.112571442038326,0.910370327051799,NA
"Erg",1.04556167892897,0.00287927578677755,0.074053559064766,0.0388809913141296,0.968985271842066,NA
"Ermn",1.05405599225692,-0.0283354146692202,0.0744903413936331,-0.380390452494853,0.703655600743394,NA
"Errfi1",1.07564085982491,-0.0135080068456946,0.0733944765729576,-0.184046640516157,0.853976865983714,NA
"Esam",1.0378332746691,-0.0165601855610731,0.0747882987515032,-0.221427493839606,0.824759586699753,NA
