NAME,X,Y,X-scaled,Y-scaled,label,top_level_cell_type,sub_level_cell_type
2437,10783,18202,3235,5461,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2438,2508,18187,753,5457,13months-control-replicate_2,Endo,Endo3
2439,13444,18193,4034,5458,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2440,15146,18197,4544,5460,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2441,8904,18190,2672,5457,13months-control-replicate_2,Astro,Astro1
2442,12425,18205,3728,5462,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2443,7509,18187,2253,5457,13months-control-replicate_2,Oligo,Oligo1
2444,17286,18185,5186,5456,13months-control-replicate_2,Inh,Cnr1
2445,2348,18181,705,5455,13months-control-replicate_2,Astro,Astro1
2446,17636,18167,5291,5451,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2447,19204,18175,5762,5453,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2448,4388,18168,1317,5451,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2449,19401,18161,5821,5449,13months-control-replicate_2,SMC,S2
2450,12491,18174,3748,5453,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2451,9096,18160,2729,5448,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2452,8202,18158,2461,5448,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2453,6306,18154,1892,5447,13months-control-replicate_2,Endo,Endo1
2454,7175,18146,2153,5444,13months-control-replicate_2,Inh,Sst
2455,3911,18154,1174,5447,13months-control-replicate_2,Astro,Astro1
2456,15420,18147,4626,5445,13months-control-replicate_2,Endo,Endo1
2457,12359,18159,3708,5448,13months-control-replicate_2,Micro,Micro1
2458,17926,18140,5378,5442,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2459,14561,18139,4369,5442,13months-control-replicate_2,SMC,S1
2460,18504,18135,5552,5441,13months-control-replicate_2,OPC,OPC
2461,6460,18118,1938,5436,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2462,11121,18092,3337,5428,13months-control-replicate_2,Inh,Cnr1
2463,1250,18120,375,5436,13months-control-replicate_2,SMC,S3
2464,1168,18110,351,5433,13months-control-replicate_2,Endo,Endo3
2465,7694,18121,2309,5437,13months-control-replicate_2,CTX-Ex,CTX-Ex1
2466,13053,18123,3916,5437,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2467,3337,18126,1001,5438,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2468,7364,18117,2210,5436,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2469,3846,18109,1154,5433,13months-control-replicate_2,Astro,Astro1
2470,4913,18094,1474,5429,13months-control-replicate_2,Oligo,Oligo1
2471,5304,18103,1592,5431,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2472,19234,18087,5771,5427,13months-control-replicate_2,Micro,Micro1
2473,10334,18098,3101,5430,13months-control-replicate_2,Endo,Endo3
2474,11386,18077,3416,5424,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2475,4536,18082,1361,5425,13months-control-replicate_2,Endo,Endo1
2476,2519,18077,756,5424,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2477,3483,18066,1045,5420,13months-control-replicate_2,Oligo,Oligo1
2478,946,18108,284,5433,13months-control-replicate_2,Inh,Pvalb
2479,9554,18075,2867,5423,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2480,14793,18066,4438,5420,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2481,11990,18070,3597,5421,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2482,4750,18078,1425,5424,13months-control-replicate_2,Oligo,Oligo1
2483,5942,18060,1783,5418,13months-control-replicate_2,Oligo,Oligo1
2484,5047,18072,1514,5422,13months-control-replicate_2,OPC,OPC
2485,4330,18060,1299,5418,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2486,477,18039,143,5412,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2487,412,18059,124,5418,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2488,3017,18056,905,5417,13months-control-replicate_2,Oligo,Oligo1
2489,9725,18047,2918,5415,13months-control-replicate_2,CTX-Ex,CTX-Ex1
2490,9162,18046,2749,5414,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2491,7887,18044,2366,5414,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2492,19332,18038,5800,5412,13months-control-replicate_2,Inh,Pvalb
2493,12776,18035,3833,5411,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2494,12214,18017,3665,5406,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2495,17792,18045,5338,5414,13months-control-replicate_2,Endo,Endo1
2496,8462,18038,2539,5412,13months-control-replicate_2,CTX-Ex,CTX-Ex1
2497,5794,18031,1739,5410,13months-control-replicate_2,SMC,S1
2498,6288,18032,1887,5410,13months-control-replicate_2,Endo,Endo1
2499,7297,18040,2189,5412,13months-control-replicate_2,Endo,Endo1
2500,14270,18032,4281,5410,13months-control-replicate_2,Endo,Endo3
2501,10255,18029,3077,5409,13months-control-replicate_2,CTX-Ex,CTX-Ex1
2502,1010,18020,303,5406,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2503,11687,18019,3506,5406,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2504,13322,17987,3997,5397,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2505,8826,18015,2648,5405,13months-control-replicate_2,CTX-Ex,CTX-Ex1
2506,1588,18007,477,5403,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2507,18810,18008,5643,5403,13months-control-replicate_2,Inh,Sst
2508,9044,18006,2714,5402,13months-control-replicate_2,Oligo,Oligo1
2509,18017,17996,5405,5399,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2510,13231,17977,3970,5394,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2511,7208,17981,2163,5395,13months-control-replicate_2,CTX-Ex,CTX-Ex1
2512,2713,17990,814,5397,13months-control-replicate_2,Oligo,Oligo1
2513,8243,17976,2473,5393,13months-control-replicate_2,Inh,Pvalb
2514,4873,17996,1462,5399,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2515,3562,17980,1069,5394,13months-control-replicate_2,Endo,Endo2
2516,15098,17979,4530,5394,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2517,1348,17970,405,5391,13months-control-replicate_2,Oligo,Oligo1
2518,9507,17980,2852,5394,13months-control-replicate_2,Oligo,Oligo1
2519,3320,17985,996,5396,13months-control-replicate_2,Astro,Astro1
2520,12121,17974,3637,5393,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2521,1188,17969,357,5391,13months-control-replicate_2,SMC,S3
2522,13659,17974,4098,5393,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2523,5825,17973,1748,5392,13months-control-replicate_2,Oligo,Oligo1
2524,8115,17960,2435,5388,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2525,10553,17945,3166,5384,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2526,2529,17940,759,5382,13months-control-replicate_2,Inh,Sst
2527,787,17926,236,5378,13months-control-replicate_2,Astro,Astro1
2528,11051,17939,3316,5382,13months-control-replicate_2,Endo,Endo2
2529,2210,17936,663,5381,13months-control-replicate_2,Oligo,Oligo1
2530,18524,17908,5558,5373,13months-control-replicate_2,CTX-Ex,CTX-Ex1
2531,15245,17930,4574,5379,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2532,13473,17937,4042,5382,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2533,1113,17939,334,5382,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2534,2805,17937,842,5382,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2535,9574,17923,2873,5377,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2536,10449,17875,3135,5363,13months-control-replicate_2,Endo,Endo1
2537,7371,17914,2212,5375,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2538,5424,17914,1628,5375,13months-control-replicate_2,Oligo,Oligo1
2539,11172,17901,3352,5371,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2540,1956,17907,587,5373,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2541,19606,17906,5882,5372,13months-control-replicate_2,Inh,Vip
2542,4418,17901,1326,5371,13months-control-replicate_2,SMC,S1
2543,15587,17889,4676,5367,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2544,13060,17890,3918,5367,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2545,6576,17887,1973,5367,13months-control-replicate_2,CA2,CA2-Ex
2546,11357,17908,3407,5373,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2547,8846,17895,2654,5369,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2548,1331,17878,400,5364,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2549,446,17884,134,5366,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2550,12800,17896,3840,5369,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2551,8405,17887,2522,5367,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2552,2300,17884,690,5366,13months-control-replicate_2,Oligo,Oligo1
2553,5667,17882,1700,5365,13months-control-replicate_2,Oligo,Oligo1
2554,14448,17876,4335,5363,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2555,7995,17876,2399,5363,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2556,10341,17883,3103,5365,13months-control-replicate_2,Oligo,Oligo1
2557,352,17869,106,5361,13months-control-replicate_2,Astro,Astro1
2558,4947,17872,1484,5362,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2559,8671,17878,2602,5364,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2560,7483,17856,2245,5357,13months-control-replicate_2,Oligo,Oligo1
2561,2833,17874,850,5363,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2562,6341,17860,1903,5358,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2563,1808,17863,543,5359,13months-control-replicate_2,Micro,Micro2
2564,12358,17857,3708,5358,13months-control-replicate_2,Endo,Endo1
2565,9997,17851,2999,5356,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2566,14036,17851,4211,5356,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2567,13479,17846,4044,5354,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2568,8113,17850,2434,5355,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2569,13670,17835,4101,5351,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2570,9401,17842,2821,5353,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2571,8756,17843,2627,5353,13months-control-replicate_2,Astro,Astro1
2572,3885,17837,1166,5352,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2573,3006,17831,902,5350,13months-control-replicate_2,Astro,Astro1
2574,7704,17825,2312,5348,13months-control-replicate_2,CTX-Ex,CTX-Ex1
2575,14490,17824,4347,5348,13months-control-replicate_2,Astro,Astro1
2576,12846,17825,3854,5348,13months-control-replicate_2,Endo,Endo3
2577,18086,17819,5426,5346,13months-control-replicate_2,Micro,Micro1
2578,1603,17814,481,5345,13months-control-replicate_2,Inh,Pvalb
2579,8557,17804,2567,5342,13months-control-replicate_2,Oligo,Oligo1
2580,4380,17814,1314,5345,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2581,451,17792,136,5338,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2582,4449,17804,1335,5342,13months-control-replicate_2,CA2,CA2-Ex
2583,13745,17803,4124,5341,13months-control-replicate_2,Inh,Pvalb_Nog
2584,14648,17808,4395,5343,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2585,3778,17793,1134,5338,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2586,11960,17794,3588,5339,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2587,11327,17796,3398,5339,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2588,15413,17787,4624,5337,13months-control-replicate_2,Inh,Lamp5
2589,19035,17826,5711,5348,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2590,18715,17789,5615,5337,13months-control-replicate_2,Inh,Pvalb_Nog
2591,15662,17776,4699,5333,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2592,9112,17765,2734,5330,13months-control-replicate_2,Inh,Sst
2593,5290,17773,1587,5332,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2594,10733,17774,3220,5333,13months-control-replicate_2,Inh,Pvalb
2595,11138,17777,3342,5334,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2596,9814,17771,2945,5332,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2597,3378,17755,1014,5327,13months-control-replicate_2,Astro,Astro2
2598,4640,17761,1392,5329,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2599,8756,17754,2627,5327,13months-control-replicate_2,Micro,Micro2
2600,12443,17738,3733,5322,13months-control-replicate_2,Oligo,Oligo1
2601,4810,17750,1443,5325,13months-control-replicate_2,Astro,Astro2
2602,1314,17750,395,5325,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2603,2265,17750,680,5325,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2604,18817,17745,5645,5324,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2605,13001,17739,3901,5322,13months-control-replicate_2,Micro,Micro1
2606,2369,17742,711,5323,13months-control-replicate_2,Endo,Endo3
2607,7511,17741,2254,5323,13months-control-replicate_2,Inh,Sst
2608,7675,17729,2303,5319,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2609,3438,17729,1032,5319,13months-control-replicate_2,Astro,Astro1
2610,19417,17727,5825,5319,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2611,7296,17719,2189,5316,13months-control-replicate_2,Inh,Sst
2612,13101,17740,3931,5322,13months-control-replicate_2,CTX-Ex,CTX-Ex1
2613,13257,17724,3977,5318,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2614,9568,17744,2871,5324,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2615,2824,17717,848,5316,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2616,11364,17716,3410,5315,13months-control-replicate_2,Oligo,Oligo1
2617,8872,17716,2662,5315,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2618,2657,17701,797,5311,13months-control-replicate_2,Astro,Astro2
2619,6266,17704,1880,5312,13months-control-replicate_2,Endo,Endo2
2620,11668,17698,3501,5310,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2621,2175,17698,653,5310,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2622,12143,17685,3643,5306,13months-control-replicate_2,Endo,Endo1
2623,5542,17680,1663,5304,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2624,11448,17680,3435,5304,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2625,5713,17683,1714,5305,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2626,3593,17675,1078,5303,13months-control-replicate_2,Oligo,Oligo1
2627,17955,17664,5387,5300,13months-control-replicate_2,Oligo,Oligo1
2628,13591,17675,4078,5303,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2629,14146,17704,4244,5312,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2630,10046,17665,3014,5300,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2631,1319,17668,396,5301,13months-control-replicate_2,Endo,Endo2
2632,12589,17680,3777,5304,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2633,5121,17655,1537,5297,13months-control-replicate_2,Inh,Sst
2634,4980,17656,1494,5297,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2635,10178,17645,3054,5294,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2636,14884,17648,4466,5295,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2637,307,17639,92,5292,13months-control-replicate_2,Astro,Astro2
2638,18384,17643,5516,5293,13months-control-replicate_2,Inh,Sst
2639,7953,17655,2386,5297,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2640,17781,17664,5335,5300,13months-control-replicate_2,Inh,Pvalb_Nog
2641,2875,17646,863,5294,13months-control-replicate_2,Oligo,Oligo1
2642,9868,17649,2961,5295,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2643,5316,17641,1595,5293,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2644,13805,17626,4142,5288,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2645,11364,17625,3410,5288,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2646,7396,17637,2219,5292,13months-control-replicate_2,CTX-Ex,CTX-Ex1
2647,9034,17612,2711,5284,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2648,8943,17629,2683,5289,13months-control-replicate_2,Oligo,Oligo1
2649,2519,17646,756,5294,13months-control-replicate_2,Oligo,Oligo1
2650,8819,17622,2646,5287,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2651,11995,17623,3599,5287,13months-control-replicate_2,Inh,Pvalb
2652,8060,17624,2418,5288,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2653,7069,17621,2121,5287,13months-control-replicate_2,Endo,Endo1
2654,4124,17617,1238,5286,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2655,2637,17610,791,5283,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2656,3471,17611,1042,5284,13months-control-replicate_2,Oligo,Oligo1
2657,14000,17615,4200,5285,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2658,11596,17620,3479,5286,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2659,10761,17610,3229,5283,13months-control-replicate_2,CTX-Ex,CTX-Ex1
2660,5952,17599,1786,5280,13months-control-replicate_2,Oligo,Oligo1
2661,1013,17616,304,5285,13months-control-replicate_2,Oligo,Oligo1
2662,1356,17606,407,5282,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2663,6261,17596,1879,5279,13months-control-replicate_2,Oligo,Oligo1
2664,18839,17609,5652,5283,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2665,9388,17607,2817,5283,13months-control-replicate_2,Oligo,Oligo1
2666,17033,17590,5110,5277,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2667,17217,17600,5165,5280,13months-control-replicate_2,Inh,Pvalb
2668,7728,17583,2319,5275,13months-control-replicate_2,Astro,Astro1
2669,5559,17567,1668,5271,13months-control-replicate_2,Inh,Vip
2670,8751,17571,2626,5272,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2671,18278,17568,5484,5271,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2672,9683,17571,2905,5272,13months-control-replicate_2,SMC,S5
2673,6535,17552,1961,5266,13months-control-replicate_2,Inh,Cnr1
2674,18987,17568,5696,5271,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2675,459,17560,138,5268,13months-control-replicate_2,SMC,S2
2676,17901,17557,5371,5268,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2677,1637,17556,491,5267,13months-control-replicate_2,Astro,Astro1
2678,13678,17565,4104,5270,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2679,13517,17553,4055,5266,13months-control-replicate_2,Oligo,Oligo1
2680,633,17542,190,5263,13months-control-replicate_2,Oligo,Oligo1
2681,1373,17546,412,5264,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2682,3061,17552,919,5266,13months-control-replicate_2,Inh,Sst
2683,11285,17538,3386,5262,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2684,9748,17540,2925,5262,13months-control-replicate_2,Endo,Endo1
2685,11920,17543,3576,5263,13months-control-replicate_2,Endo,Endo1
2686,19378,17533,5814,5260,13months-control-replicate_2,Astro,Astro2
2687,6297,17528,1889,5259,13months-control-replicate_2,Oligo,Oligo3
2688,9827,17531,2948,5260,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2689,18063,17530,5419,5259,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2690,5207,17535,1562,5261,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2691,8154,17528,2447,5259,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2692,4557,17520,1367,5256,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2693,10522,17520,3157,5256,13months-control-replicate_2,CTX-Ex,CTX-Ex1
2694,4751,17507,1426,5253,13months-control-replicate_2,CA3,CA3-Ex
2695,14356,17513,4307,5254,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2696,2034,17505,611,5252,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2697,3922,17507,1177,5253,13months-control-replicate_2,Oligo,Oligo1
2698,797,17493,239,5248,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2699,13391,17503,4018,5251,13months-control-replicate_2,Micro,Micro1
2700,6033,17502,1810,5251,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2701,15763,17495,4729,5249,13months-control-replicate_2,CTX-Ex,CTX-Ex1
2702,11691,17496,3508,5249,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2703,110,17505,33,5252,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2704,2712,17501,814,5251,13months-control-replicate_2,SMC,S1
2705,526,17503,158,5251,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2706,18600,17490,5580,5247,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2707,17829,17507,5349,5253,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2708,2209,17482,663,5245,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2709,1950,17478,585,5244,13months-control-replicate_2,Oligo,Oligo1
2710,8377,17482,2513,5245,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2711,3050,17472,915,5242,13months-control-replicate_2,Inh,Sst
2712,12684,17475,3806,5243,13months-control-replicate_2,Oligo,Oligo3
2713,10118,17477,3036,5244,13months-control-replicate_2,CTX-Ex,CTX-Ex1
2714,19182,17470,5755,5241,13months-control-replicate_2,CTX-Ex,CTX-Ex1
2715,8229,17471,2469,5242,13months-control-replicate_2,CTX-Ex,CTX-Ex1
2716,2637,17465,791,5240,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2717,10926,17463,3278,5239,13months-control-replicate_2,CTX-Ex,CTX-Ex1
2718,18414,17459,5525,5238,13months-control-replicate_2,Endo,Endo1
2719,718,17447,216,5235,13months-control-replicate_2,OPC,OPC
2720,3365,17451,1010,5236,13months-control-replicate_2,OPC,OPC
2721,13034,17451,3911,5236,13months-control-replicate_2,Oligo,Oligo1
2722,1515,17455,455,5237,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2723,4249,17463,1275,5239,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2724,18796,17445,5639,5234,13months-control-replicate_2,Endo,Endo1
2725,17640,17440,5292,5232,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2726,14995,17454,4499,5237,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2727,14169,17436,4251,5231,13months-control-replicate_2,Endo,Endo1
2728,5307,17439,1592,5232,13months-control-replicate_2,CTX-Ex,CTX-Ex1
2729,9302,17441,2791,5233,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2730,6558,17416,1968,5225,13months-control-replicate_2,Inh,Cnr1
2731,11553,17428,3466,5229,13months-control-replicate_2,CTX-Ex,CTX-Ex4
2732,15606,17419,4682,5226,13months-control-replicate_2,Inh,Sst
2733,17577,17415,5273,5225,13months-control-replicate_2,Inh,Sst
2734,817,17397,245,5220,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2735,2721,17394,817,5219,13months-control-replicate_2,CTX-Ex,CTX-Ex3
2736,2595,17397,779,5220,13months-control-replicate_2,Oligo,Oligo1
2737,11339,17398,3402,5220,13months-control-replicate_2,Endo,Endo2
2738,16722,17407,5017,5223,13months-control-replicate_2,CTX-Ex,CTX-Ex2
2739,14017,17388,4205,5217,13months-control-replicate_2,Oligo,Oligo1
2740,9861,17393,2959,5218,13months-control-replicate_2,Oligo,Oligo1
2741,6899,17395,2070,5219,13months-control-replicate_2,Oligo,Oligo1
2742,19462,17381,5839,5215,13months-control-replicate_2,Oligo,Oligo1
